id,value
id_0,7.4164619882
id_1,6.661940872
id_2,11.4366123901
id_3,13.3753963805
id_4,4.42697969278
id_5,8.19835103008
id_6,16.6935630023
id_7,7.12944456986
id_8,8.07264777761
id_9,6.61865205112
id_10,14.0212521534
id_11,12.6083744216
id_12,13.1809761055
id_13,7.15455556231
id_14,6.0422253999
id_15,7.32330245826
id_16,13.4454163241
id_17,6.51742012363
id_18,5.91530329127
id_19,4.30161957668
id_20,7.71833631362
id_21,11.0074181777
id_22,16.7352038058
id_23,9.5179357962
id_24,17.3503589174
id_25,8.85678519573
id_26,14.397331776
id_27,8.11268284593
id_28,13.6991518746
id_29,8.32746208399
id_30,7.5299276775
id_31,6.84893927387
id_32,9.74057050499
id_33,7.44617893543
id_34,9.97176998537
id_35,15.4038663682
id_36,14.4555395133
id_37,16.051967338
id_38,9.60741493853
id_39,12.9708151563
id_40,14.2759959801
id_41,11.9638197136
id_42,10.8652169424
id_43,11.5420253944
id_44,12.8982843256
id_45,14.0564110206
id_46,12.1434003434
id_47,10.9350700777
id_48,8.40859484137
id_49,12.1040582799
id_50,8.68307584455
id_51,11.0720470697
id_52,14.2107205661
id_53,9.80567432682
id_54,17.0123505981
id_55,12.2697615316
id_56,12.7484442472
id_57,7.46755842718
id_58,14.7093895854
id_59,16.8497759907
id_60,9.04941574767
id_61,15.7021194371
id_62,14.5730207298
id_63,15.7756823916
id_64,12.0157490011
id_65,10.7169999429
id_66,18.5281931432
id_67,15.2640264655
id_68,11.7862164739
id_69,13.9233290055
id_70,14.0173555409
id_71,15.4307784733
id_72,15.4362559454
id_73,11.3603446376
id_74,13.1133353269
id_75,11.5160710664
id_76,13.6694828786
id_77,8.81632639441
id_78,14.0419615768
id_79,10.7080294527
id_80,8.05114159822
id_81,11.5513666156
id_82,9.8146193283
id_83,15.7991148752
id_84,10.765143978
id_85,9.23540244315
id_86,11.283515954
id_87,12.0454820622
id_88,11.3416524983
id_89,11.2395167002
id_90,12.0691204025
id_91,8.93192266853
id_92,12.7536035413
id_93,9.50547864902
id_94,13.2054149269
id_95,13.5079292756
id_96,12.7933995261
id_97,10.238680218
id_98,10.0402127843
id_99,11.4592872804
id_100,10.4544345391
id_101,12.9723916257
id_102,12.40325868
id_103,10.9604137831
id_104,7.47095643683
id_105,11.2299982713
id_106,12.4829520902
id_107,11.6253676171
id_108,12.2977340274
id_109,10.5258073982
id_110,8.01056900988
id_111,8.97431797701
id_112,11.6178332777
id_113,12.6009874538
id_114,9.1922772819
id_115,11.3826131731
id_116,10.7744583566
id_117,11.7556991267
id_118,17.8547257454
id_119,9.55907393314
id_120,10.5687441297
id_121,11.26913586
id_122,9.71183610859
id_123,10.702870847
id_124,12.0914116605
id_125,8.45657206215
id_126,12.5478561709
id_127,8.23936064619
id_128,7.87018456004
id_129,10.8743330605
id_130,10.5507152603
id_131,10.1850851164
id_132,13.2665929649
id_133,8.78768520913
id_134,10.9528172494
id_135,8.5623772298
id_136,9.80952166255
id_137,10.134440967
id_138,9.43547780066
id_139,9.26301489791
id_140,11.7940303004
id_141,5.86825583977
id_142,7.91569356207
id_143,10.323250289
id_144,9.55733447252
id_145,7.34479797613
id_146,12.3022801831
id_147,10.6744786645
id_148,14.6212762516
id_149,15.4861714689
id_150,12.4796266504
id_151,17.5944516562
id_152,13.367215709
id_153,7.85442118612
id_154,13.6751283802
id_155,13.6910819251
id_156,10.291889606
id_157,8.92408125409
id_158,9.70287626464
id_159,11.7902004881
id_160,15.3877147685
id_161,7.64077586813
id_162,9.64026329259
id_163,8.0217562343
id_164,7.32870779674
id_165,12.7147912118
id_166,11.6034914459
id_167,12.5204779875
id_168,17.2083619245
id_169,15.8601813591
id_170,9.79036737777
id_171,10.9831703697
id_172,13.3999460144
id_173,8.01215121364
id_174,15.8194914524
id_175,12.4686229116
id_176,8.9105113183
id_177,14.3813887191
id_178,13.5256768977
id_179,14.6355331219
id_180,7.92768702658
id_181,8.88583274661
id_182,14.9333184451
id_183,11.5519709355
id_184,4.84437253679
id_185,8.04534152257
id_186,11.898355215
id_187,8.76314746927
id_188,10.402546118
id_189,8.11505453109
id_190,6.29424490778
id_191,5.00293922215
id_192,8.33674313216
id_193,12.8564426636
id_194,12.6795637527
id_195,10.4192128509
id_196,16.2024892759
id_197,5.4760955475
id_198,11.1312460919
id_199,16.1476108336
id_200,13.8382755832
id_201,11.0382121933
id_202,10.7839616609
id_203,5.46441160078
id_204,16.9186736814
id_205,10.1299711086
id_206,5.77612256707
id_207,9.62565741978
id_208,14.6545671125
id_209,6.91014789954
id_210,7.76762703818
id_211,15.4170924068
id_212,7.34723473248
id_213,9.46621921173
id_214,10.6138636663
id_215,18.371846823
id_216,12.2762273754
id_217,13.5086267287
id_218,11.5013886973
id_219,8.44040792884
id_220,6.6667144836
id_221,16.094302787
id_222,6.55252837895
id_223,12.2589591213
id_224,5.43056284982
id_225,6.48661822377
id_226,6.87055582622
id_227,8.56972909159
id_228,9.11953591159
id_229,6.3073248052
id_230,7.73033640739
id_231,9.57944627433
id_232,9.62431580023
id_233,7.23502879195
id_234,9.29271781333
id_235,12.3873977418
id_236,6.73662917435
id_237,6.63434337211
id_238,7.21852878779
id_239,7.77556715414
